t,T0,T1
2025-10-01 00:00:03,22.0,20.562
2025-10-01 00:01:03,22.0,20.625
2025-10-01 00:02:02,22.0,20.625
2025-10-01 00:03:02,22.0,20.562
2025-10-01 00:04:03,21.937,20.5
2025-10-01 00:05:03,22.0,20.5
2025-10-01 00:06:03,22.0,20.5
2025-10-01 00:07:03,21.937,20.5
2025-10-01 00:08:03,22.0,20.562
2025-10-01 00:09:03,21.937,20.562
2025-10-01 00:10:03,21.937,20.562
2025-10-01 00:11:03,22.0,20.562
2025-10-01 00:12:03,21.937,20.562
2025-10-01 00:13:02,22.0,20.562
2025-10-01 00:14:02,21.937,20.562
2025-10-01 00:15:03,21.937,20.562
2025-10-01 00:16:03,21.937,20.562
2025-10-01 00:17:03,21.937,20.562
2025-10-01 00:18:03,21.937,20.562
2025-10-01 00:19:03,21.937,20.562
2025-10-01 00:20:03,22.0,20.562
2025-10-01 00:21:03,21.937,20.625
2025-10-01 00:22:03,21.937,20.562
2025-10-01 00:23:03,21.937,20.562
2025-10-01 00:24:03,22.0,
2025-10-01 00:25:02,21.937,20.562
2025-10-01 00:26:03,21.937,20.562
2025-10-01 00:27:03,21.937,20.562
2025-10-01 00:28:03,21.937,20.562
2025-10-01 00:29:03,21.875,20.5
2025-10-01 00:30:03,21.937,20.562
2025-10-01 00:31:03,21.937,20.562
2025-10-01 00:32:03,21.937,20.562
2025-10-01 00:33:03,21.875,20.5
2025-10-01 00:34:03,21.937,20.5
2025-10-01 00:35:02,21.937,20.5
2025-10-01 00:36:02,21.875,20.5
2025-10-01 00:37:03,21.937,20.5
2025-10-01 00:38:03,21.875,20.562
2025-10-01 00:39:03,21.937,20.5
2025-10-01 00:40:03,21.875,20.5
2025-10-01 00:41:03,21.937,20.5
2025-10-01 00:42:03,21.875,20.5
2025-10-01 00:43:03,21.875,20.5
2025-10-01 00:44:03,21.875,20.5
2025-10-01 00:45:03,21.937,20.5
2025-10-01 00:46:02,21.875,20.5
2025-10-01 00:47:02,21.937,20.437
2025-10-01 00:48:03,21.875,20.437
2025-10-01 00:49:03,21.875,20.5
2025-10-01 00:50:03,21.875,20.5
2025-10-01 00:51:03,21.937,20.5
2025-10-01 00:52:03,21.875,20.5
2025-10-01 00:53:03,21.937,20.5
2025-10-01 00:54:03,21.937,20.5
2025-10-01 00:55:03,21.937,20.437
2025-10-01 00:56:03,21.937,20.375
2025-10-01 00:57:02,21.875,20.437
2025-10-01 00:58:03,21.937,20.437
2025-10-01 00:59:03,21.875,20.437
2025-10-01 01:00:03,21.875,20.437
2025-10-01 01:01:03,21.875,20.437
2025-10-01 01:02:03,21.875,20.437
2025-10-01 01:03:03,21.812,20.437
2025-10-01 01:04:03,21.875,20.437
2025-10-01 01:05:03,21.875,20.437
2025-10-01 01:06:03,21.812,20.5
2025-10-01 01:07:03,21.812,20.437
2025-10-01 01:08:02,21.875,20.437
2025-10-01 01:09:03,21.812,20.5
2025-10-01 01:10:03,21.812,20.437
2025-10-01 01:11:03,21.812,20.437
2025-10-01 01:12:03,21.812,20.437
2025-10-01 01:13:03,21.812,20.437
2025-10-01 01:14:03,21.812,20.375
2025-10-01 01:15:03,21.812,20.437
2025-10-01 01:16:03,21.812,20.437
2025-10-01 01:17:03,21.812,20.437
2025-10-01 01:18:02,21.812,20.5
2025-10-01 01:19:02,21.812,20.437
2025-10-01 01:20:03,21.875,20.437
2025-10-01 01:21:03,21.812,20.437
2025-10-01 01:22:03,21.812,20.437
2025-10-01 01:23:03,21.812,20.437
2025-10-01 01:24:03,21.812,20.375
2025-10-01 01:25:03,21.812,20.437
2025-10-01 01:26:03,21.812,20.437
2025-10-01 01:27:03,21.812,20.375
2025-10-01 01:28:02,21.812,20.375
2025-10-01 01:29:02,21.812,20.437
2025-10-01 01:30:03,21.812,20.375
2025-10-01 01:31:03,21.75,20.437
2025-10-01 01:32:03,21.75,20.437
2025-10-01 01:33:03,21.812,20.437
2025-10-01 01:34:03,21.75,20.375
2025-10-01 01:35:03,21.75,20.437
2025-10-01 01:36:03,21.75,20.437
2025-10-01 01:37:03,21.75,20.437
2025-10-01 01:38:03,21.75,20.375
2025-10-01 01:39:02,21.812,20.437
2025-10-01 01:40:03,21.812,20.437
2025-10-01 01:41:03,21.812,20.5
2025-10-01 01:42:03,21.75,20.437
2025-10-01 01:43:03,21.75,20.375
2025-10-01 01:44:03,21.75,20.375
2025-10-01 01:45:03,21.812,20.375
2025-10-01 01:46:03,21.75,20.312
2025-10-01 01:47:03,21.75,20.375
2025-10-01 01:48:03,21.75,20.375
2025-10-01 01:49:03,21.75,20.375
2025-10-01 01:50:02,21.75,20.375
2025-10-01 01:51:03,21.75,20.375
2025-10-01 01:52:03,21.75,20.375
2025-10-01 01:53:03,21.75,20.375
2025-10-01 01:54:03,21.75,20.375
2025-10-01 01:55:03,21.687,20.375
2025-10-01 01:56:03,21.75,20.312
2025-10-01 01:57:03,21.75,20.375
2025-10-01 01:58:03,21.687,20.375
2025-10-01 01:59:02,21.75,20.312
2025-10-01 02:00:03,21.75,20.312
2025-10-01 02:01:03,21.75,20.312
2025-10-01 02:02:03,21.687,20.375
2025-10-01 02:03:03,21.75,20.312
2025-10-01 02:04:03,21.687,20.375
2025-10-01 02:05:03,21.687,20.375
2025-10-01 02:06:03,21.75,20.312
2025-10-01 02:07:03,21.687,20.375
2025-10-01 02:08:03,21.687,20.312
2025-10-01 02:09:03,21.687,20.312
2025-10-01 02:10:02,21.687,20.312
2025-10-01 02:11:03,21.75,20.312
2025-10-01 02:12:03,21.687,20.312
2025-10-01 02:13:03,21.687,20.312
2025-10-01 02:14:03,21.687,20.312
2025-10-01 02:15:03,21.687,20.25
2025-10-01 02:16:03,21.687,20.312
2025-10-01 02:17:03,21.687,20.312
2025-10-01 02:18:03,21.625,20.312
2025-10-01 02:19:02,21.687,20.312
2025-10-01 02:20:02,21.625,20.25
2025-10-01 02:21:03,21.75,20.25
2025-10-01 02:22:03,21.687,20.25
2025-10-01 02:23:03,21.687,20.25
2025-10-01 02:24:03,21.625,20.25
2025-10-01 02:25:03,21.687,20.25
2025-10-01 02:26:03,21.625,20.25
2025-10-01 02:27:03,21.625,20.25
2025-10-01 02:28:03,21.687,20.312
